,Unnamed:_0,ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open_Int,Delta,Gamma,Rho,Theta,Vega,Implied_volatility,currentDate,Underlaying_asset_price,Expiration_Date,compute_iv
0,1,21-Apr-17,22.0,ARR,Call,0.3,-0.2,0.1,0.4,40.0,659.0,0.45441,0.5543100000000001,0.016919999999999998,-0.004079999999999999,0.0373,0.10719,2/17/2017,21.709999,0.1724846,0.10571001858181006
1,9,16-Jun-17,12.5,RESI,Call,1.2,0.2,1.1,1.4,2.0,3801.0,0.73514,0.18291,0.02763,-0.00418,0.02675,0.21658,2/17/2017,13.31,0.325804244,0.2146752398784543
2,45,15-Sep-17,12.5,CAFD,Call,1.6,0.07,1.4,1.75,1.0,112.0,0.7508699999999999,0.15047,0.04883,-0.00316,0.03436,0.24548000000000006,2/17/2017,13.4,0.574948665,0.24245272804499687
3,46,15-Sep-17,12.5,CAFD,Call,1.6,0.07,1.4,1.75,1.0,112.0,0.7508699999999999,0.15047,0.04883,-0.00316,0.03436,0.24548000000000006,2/17/2017,13.4,0.574948665,0.24245272804499687
4,47,15-Sep-17,12.5,CAFD,Call,1.6,0.07,1.4,1.75,1.0,112.0,0.72724,0.13717,0.046360000000000005,-0.00346,0.035039999999999995,0.24548000000000006,2/17/2017,13.4,0.574948665,0.24245272804499687
5,48,15-Sep-17,12.5,CAFD,Call,1.6,0.07,1.4,1.75,1.0,112.0,0.72724,0.13717,0.046360000000000005,-0.00346,0.035039999999999995,0.24548000000000006,2/17/2017,13.4,0.574948665,0.24245272804499687
6,113,16-Jun-17,12.5,CAFD,Call,1.33,0.18,1.15,1.5,10.0,3169.0,0.75046,0.17645999999999998,0.0283,-0.00417,0.02671,0.24458,2/17/2017,13.4,0.325804244,0.24034693886248912
7,114,16-Jun-17,12.5,CAFD,Call,1.33,0.18,1.15,1.5,10.0,3169.0,0.75046,0.17645999999999998,0.0283,-0.00417,0.02671,0.24458,2/17/2017,13.4,0.325804244,0.24034693886248912
8,142,24-Feb-17,40.0,ACAD,Call,1.0,-0.05,0.85,1.55,83.0,60.0,0.48013,0.12011,0.0034100000000000003,-0.11786,0.02144,0.6057899999999999,2/17/2017,39.279999,0.019164956,0.6029929311546934
9,150,19-May-17,25.0,AXDX,Call,3.32,-0.99,3.0,4.0,22.0,127.0,0.6089399999999999,0.04822,0.02959,-0.02255,0.04801,0.8639700000000001,2/17/2017,23.15,0.249144422,0.8652087818784056
10,160,16-Jun-17,4.0,ACHN,Put,0.43,0.03,0.4,0.5,50.0,243.0,-0.34033,0.22459,-0.0055,-0.00275,0.00889,0.61603,2/17/2017,4.27,0.325804244,0.612906748660341
11,162,17-Mar-17,23.0,ACOR,Call,5.23,-0.17,4.7,6.4,10.0,51.0,0.74853,0.033510000000000005,0.01088,-0.06592,0.0,1.48651,2/17/2017,25.299999,0.076659822,1.4912196712586718
12,174,24-Feb-17,45.5,ATVI,Call,0.33,-0.12,0.33,0.36,314.0,530.0,0.44401,0.45587,0.003820000000000001,-0.03182,0.02465,0.16326,2/17/2017,45.330002,0.019164956,0.1586446005432496
13,176,24-Feb-17,46.5,ATVI,Call,0.09,-0.07,0.08,0.1,103.0,569.0,0.11926,0.21029,0.00103,-0.016640000000000002,0.01732,0.17819000000000002,2/17/2017,45.330002,0.019164956,0.17647905739985661
14,178,24-Feb-17,47.5,ATVI,Call,0.03,-0.01,0.02,0.04,43.0,78.0,0.05546,0.08482999999999999,0.00048,-0.01193,0.0075099999999999984,0.20976,2/17/2017,45.330002,0.019164956,0.2069248729968387
15,182,24-Feb-17,45.0,ATVI,Put,0.29,-0.17,0.28,0.3,96.0,1146.0,-0.3708,0.35528000000000004,-0.00287,-0.03121,0.02404,0.1754,2/17/2017,45.330002,0.019164956,0.17865749390339716
16,191,3-Mar-17,47.0,ATVI,Call,0.15,-0.11,0.14,0.17,125.0,1072.0,0.13688,0.15499000000000002,0.00236,-0.01363,0.02497,0.18599,2/17/2017,45.330002,0.038329911,0.18582829607520288
17,192,10-Mar-17,45.0,ATVI,Call,0.97,-0.27,1.01,1.05,21.0,61.0,0.58867,0.18503,0.01475,-0.02732,0.04165,0.17096,2/17/2017,45.330002,0.05749486700000001,0.17344098830251425
18,193,10-Mar-17,45.5,ATVI,Call,0.73,-0.09,0.74,0.78,20.0,305.0,0.4955,0.25026,0.01262,-0.02178,0.04253,0.17640999999999998,2/17/2017,45.330002,0.05749486700000001,0.17854501138999598
19,194,10-Mar-17,47.0,ATVI,Call,0.25,-0.06,0.26,0.29,6.0,55.0,0.19978,0.16105999999999998,0.00514,-0.01454,0.03055,0.1859,2/17/2017,45.330002,0.05749486700000001,0.1831114752883126
20,202,17-Mar-17,47.0,ATVI,Call,0.39,-0.03,0.38,0.41,112.0,880.0,0.26815,0.14779,0.00909,-0.01809,0.03464,0.18872,2/17/2017,45.330002,0.076659822,0.19228375286181545
21,207,24-Mar-17,45.0,ATVI,Call,1.25,-0.07,1.3,1.34,21.0,27.0,0.60306,0.18311,0.02519,-0.01798,0.05326,0.17957,2/17/2017,45.330002,0.095824778,0.18024032812197338
22,209,24-Mar-17,48.0,ATVI,Call,0.27,-0.19,0.26,0.3,10.0,18.0,0.1877,0.10403,0.00797,-0.01252,0.04029,0.18703,2/17/2017,45.330002,0.095824778,0.19183763305261942
23,244,19-May-17,41.0,ATVI,Put,0.92,0.05,0.87,0.9,39.0,3574.0,-0.20442,0.04507,-0.02123,-0.0113,0.05873,0.307,2/17/2017,45.330002,0.249144422,0.30511370426701345
24,254,18-Aug-17,45.0,ATVI,Call,3.52,0.02,3.5,3.65,111.0,544.0,0.6128600000000001,0.0622,0.1229,-0.01193,0.11949,0.23582,2/17/2017,45.330002,0.498288843,0.2374955481532481
25,259,18-Aug-17,44.0,ATVI,Put,2.9,-0.01,2.81,2.9,6.0,12.0,-0.37672,0.04162,-0.07701000000000001,-0.00966,0.11857,0.3048,2/17/2017,45.330002,0.498288843,0.30574589475428793
26,260,18-Aug-17,45.0,ATVI,Put,3.4,0.1,3.25,3.4,12.0,154.0,-0.41934,0.04443,-0.07997,-0.01005,0.12135,0.30839,2/17/2017,45.330002,0.498288843,0.3078208388549887
27,262,18-Aug-17,47.0,ATVI,Put,4.33,-0.02,4.35,4.45,3.0,164.0,-0.50464,0.04696,-0.0919,-0.00868,0.12623,0.29661,2/17/2017,45.330002,0.498288843,0.2969334720464714
28,280,17-Mar-17,110.0,ADBE,Put,0.5,-0.07,0.44,0.5,97.0,1840.0,-0.1069,0.02118,-0.00902,-0.03136,0.07754,0.2666,2/17/2017,119.669998,0.076659822,0.2663443442133936
29,281,17-Mar-17,115.0,ADBE,Put,1.29,-0.27,1.24,1.32,260.0,554.0,-0.27133,0.03734,-0.02187,-0.05902,0.12285,0.24542,2/17/2017,119.669998,0.076659822,0.2444630089251351
30,286,21-Apr-17,120.0,ADBE,Call,3.75,0.34,3.75,3.95,425.0,2288.0,0.55576,0.05768,0.11011,-0.03701,0.19173,0.18394,2/17/2017,119.669998,0.1724846,0.18200393450684785
31,294,21-Jul-17,115.0,ADBE,Call,9.31,0.06,9.7,9.9,7.0,1749.0,0.72514,0.02565,0.32779,-0.02822,0.26988,0.18994,2/17/2017,119.669998,0.421629021,0.19023405754977257
32,303,19-Jan-18,125.0,ADBE,Call,9.03,0.43,9.05,9.3,14.0,390.0,0.53986,0.019,0.52036,-0.02302,0.45736,0.21886,2/17/2017,119.669998,0.919917864,0.21625746926679257
33,323,24-Feb-17,12.5,AMD,Put,0.08,-0.05,0.07,0.09,818.0,2021.0,-0.19076,0.39845,-0.00046,-0.01532,0.004520000000000001,0.41802,2/17/2017,13.13,0.019164956,0.41784258257394785
34,329,3-Mar-17,13.0,AMD,Call,0.52,0.06,0.53,0.56,725.0,1663.0,0.54978,0.33098,0.00255,-0.02214,0.0099,0.43714,2/17/2017,13.13,0.038329911,0.4352632259722141
35,330,3-Mar-17,13.5,AMD,Call,0.32,0.03,0.3,0.34,1024.0,987.0,0.39459,0.31744,0.00185,-0.01997,0.01016,0.45949,2/17/2017,13.13,0.038329911,0.45854428126093005
36,358,24-Mar-17,12.0,AMD,Put,0.33,-0.02,0.31,0.34,84.0,265.0,-0.25368,0.1652,-0.0029100000000000003,-0.01035,0.01475,0.50425,2/17/2017,13.13,0.095824778,0.5025586406346029
37,362,24-Mar-17,14.0,AMD,Put,1.36,-0.08,1.3,1.36,10.0,208.0,-0.61647,0.1767,-0.00717,-0.01273,0.01635,0.52746,2/17/2017,13.13,0.095824778,0.5291206999329201
38,386,19-May-17,45.0,AERI,Call,5.65,-0.95,5.4,6.9,16.0,79.0,0.42487,0.0255,0.02999,-0.03996,0.07861,0.624,2/17/2017,44.849998,0.249144422,0.6260389267766361
39,401,24-Mar-17,20.0,AGNC,Call,0.07,0.01,0.05,0.1,1.0,5.0,0.21744,0.5575899999999999,0.004079999999999999,-0.00315,0.01818,0.08884,2/17/2017,19.49,0.095824778,0.09382457032223293
40,408,17-Mar-17,20.0,AGNC,Put,0.8,0.12,0.68,0.79,10.0,350.0,-0.62876,0.30468,-0.00758,-0.00856,0.02149,0.24567,2/17/2017,19.49,0.076659822,0.24625958847429288
41,414,15-Sep-17,18.0,AGNC,Put,0.67,-0.03,0.64,0.77,20.0,2532.0,-0.26478,0.09671,-0.02662,-0.00245,0.05072,0.24618,2/17/2017,19.49,0.574948665,0.24728446934749385
42,431,24-Feb-17,64.0,AKAM,Call,0.17,-0.65,0.09,0.15,12.0,47.0,0.11866,0.13529000000000002,0.0014,-0.02557,0.02365,0.20385,2/17/2017,62.34,0.019164956,0.2014824133269094
43,448,3-Mar-17,66.5,AKAM,Call,0.1,-0.12,0.02,0.09,3.0,39.0,0.06994,0.04919,0.00164,-0.01541,0.01488,0.22365,2/17/2017,62.34,0.038329911,0.22775945042992654
44,454,24-Mar-17,64.0,AKAM,Call,1.13,-0.66,0.94,1.04,24.0,108.0,0.38535,0.08467999999999999,0.02187,-0.03202,0.07743,0.23086,2/17/2017,62.34,0.095824778,0.2274192637204263
45,470,10-Mar-17,62.0,AKAM,Put,1.09,0.34,1.0,1.09,7.0,28.0,-0.45104,0.15136,-0.0134,-0.02792,0.05759,0.219,2/17/2017,62.34,0.05749486700000001,0.21901528642329834
46,483,19-May-17,65.0,AKAM,Call,2.6,-0.8,2.56,2.73,131.0,614.0,0.42337,0.05097,0.0602,-0.02275,0.12608,0.28175,2/17/2017,62.34,0.249144422,0.28397411802953715
47,492,18-Aug-17,60.0,AKAM,Put,4.41,0.41,4.15,4.35,35.0,70.0,-0.37074,0.02619,-0.10622,-0.015369999999999997,0.16212,0.3455,2/17/2017,62.34,0.498288843,0.3450428273686124
48,497,19-Jan-18,67.5,AKAM,Call,5.75,-0.68,5.55,6.25,1.0,113.0,0.49027,0.02613,0.23347,-0.01433,0.24456,0.30083000000000004,2/17/2017,62.34,0.919917864,0.29881665951463693
49,514,24-Feb-17,128.0,ALXN,Call,2.44,-1.49,2.25,2.7,45.0,26.0,0.5522199999999999,0.0762,0.01312,-0.19113,0.06883,0.27373000000000003,2/17/2017,128.820007,0.019164956,0.276594941678592
50,531,10-Mar-17,135.0,ALXN,Call,1.4,-2.9,1.0,2.05,8.0,2.0,0.2509,0.03874,0.01789,-0.08079,0.08423,0.28449,2/17/2017,128.820007,0.05749486700000001,0.28751870419694125
51,535,17-Mar-17,135.0,ALXN,Call,1.82,-0.93,1.85,2.2,106.0,334.0,0.28718,0.03577,0.02705,-0.07904,0.14544,0.28664,2/17/2017,128.820007,0.076659822,0.2821484544148873
52,537,24-Mar-17,130.0,ALXN,Call,3.94,-4.08,4.2,4.8,3.0,4.0,0.48588,0.037610000000000005,0.05612,-0.08177000000000001,0.15598,0.26779000000000003,2/17/2017,128.820007,0.095824778,0.2715017391878109
53,551,19-May-17,130.0,ALXN,Put,10.5,1.7,9.4,10.0,8.0,70.0,-0.47382,0.01843,-0.12975,-0.05189,0.24936,0.40159,2/17/2017,128.820007,0.249144422,0.40554056600464816
54,563,17-Mar-17,100.0,ALGN,Call,3.32,0.72,3.1,3.6,25.0,109.0,0.6234,0.07005,0.04606,-0.0524,0.10623,0.19409,2/17/2017,101.769997,0.076659822,0.19547799282150696
55,570,21-Apr-17,105.0,ALGN,Call,2.34,0.39,2.15,2.6,34.0,133.0,0.38604,0.04548,0.06397,-0.03534,0.17197,0.20169,2/17/2017,101.769997,0.1724846,0.20622780958921694
56,580,17-Mar-17,50.0,ALKS,Put,0.83,-0.17,0.65,0.95,49.0,24.0,-0.23832,0.05969,-0.008440000000000001,-0.03462,0.054179999999999985,0.43731,2/17/2017,54.57,0.076659822,0.43496831032374217
57,584,19-May-17,55.0,ALKS,Put,4.94,0.34,4.5,5.4,2.0,60.0,-0.51448,0.04287,-0.05966000000000001,-0.02121,0.10514,0.45848,2/17/2017,54.57,0.249144422,0.4545551141972672
58,596,16-Jun-17,22.5,ARLP,Call,3.0,0.4,2.8,3.3,2.0,180.0,0.71433,0.07455,0.04657,-0.00974,0.0494,0.33896,2/17/2017,24.299999,0.325804244,0.342932152479941
59,613,16-Jun-17,50.0,ALNY,Call,5.3,0.48,5.2,5.9,38.0,2667.0,0.5372100000000001,0.02657,0.06552999999999999,-0.03327,0.10699000000000003,0.5290199999999999,2/17/2017,48.279999,0.325804244,0.5316155860866139
60,632,24-Feb-17,820.0,GOOG,Call,9.5,1.16,8.8,10.4,74.0,124.0,0.8208,0.02874,0.12838,-0.30432,0.27645,0.0874,2/17/2017,828.070007,0.019164956,0.08339983679441351
61,639,24-Feb-17,842.5,GOOG,Call,0.51,-0.19,0.3,0.7,30.0,55.0,0.17687999999999998,0.017830000000000002,0.02791,-0.32826,0.31429,0.09636,2/17/2017,828.070007,0.019164956,0.09387990115371311
62,642,24-Feb-17,797.5,GOOG,Put,0.51,-0.26,0.05,0.35,20.0,50.0,-0.02275,0.0032600000000000003,-0.0032700000000000003,-0.06925,0.1148,0.17761,2/17/2017,828.070007,0.019164956,0.17701845126156487
63,648,24-Feb-17,812.5,GOOG,Put,0.94,-2.24,0.55,0.95,52.0,40.0,-0.1258,0.01481,-0.01804,-0.22168,0.27757,0.12759,2/17/2017,828.070007,0.019164956,0.1259548054754343
64,654,24-Feb-17,820.0,GOOG,Put,2.13,-1.87,1.8,2.2,82.0,92.0,-0.29707,0.02217,-0.04028,-0.42671,0.43304,0.11406,2/17/2017,828.070007,0.019164956,0.1176124904257924
65,675,3-Mar-17,822.5,GOOG,Call,10.8,1.3,10.0,11.4,4.0,22.0,0.66255,0.02266,0.2069,-0.32614,0.60763,0.11345,2/17/2017,828.070007,0.038329911,0.10974609719519825
66,680,3-Mar-17,837.5,GOOG,Call,3.4,0.24,3.2,3.9,25.0,19.0,0.30855,0.022580000000000003,0.09756,-0.28138,0.66419,0.1021,2/17/2017,828.070007,0.038329911,0.10480736736857137
67,692,10-Mar-17,820.0,GOOG,Call,13.97,1.67,13.8,15.0,1.0,34.0,0.65323,0.01433,0.30261,-0.34311,0.74561,0.1021,2/17/2017,828.070007,0.05749486700000001,0.10652673718245269
68,694,10-Mar-17,827.5,GOOG,Call,9.82,1.29,9.4,10.5,6.0,6.0,0.55778,0.0215,0.26221,-0.2907,0.7644,0.10812,2/17/2017,828.070007,0.05749486700000001,0.11105319607125452
69,696,10-Mar-17,835.0,GOOG,Call,6.7,0.4,5.9,7.0,1.0,27.0,0.40932,0.01965,0.19317,-0.26215,0.79998,0.11668,2/17/2017,828.070007,0.05749486700000001,0.11558190812741637
70,710,17-Mar-17,805.0,GOOG,Call,27.3,3.7,26.0,28.5,17.0,258.0,0.87331,0.00916,0.53372,-0.20278,0.51097,0.11228,2/17/2017,828.070007,0.076659822,0.11580773240897356
71,712,17-Mar-17,815.0,GOOG,Call,20.1,2.0,19.2,20.8,19.0,193.0,0.7488600000000001,0.01347,0.46155,-0.25367,0.8231299999999999,0.12542,2/17/2017,828.070007,0.076659822,0.12203225396743675
72,716,17-Mar-17,830.0,GOOG,Call,10.6,0.5,10.2,11.3,123.0,819.0,0.52032,0.015790000000000002,0.32386,-0.28600000000000003,0.89284,0.11668,2/17/2017,828.070007,0.076659822,0.1160206874490332
73,719,17-Mar-17,845.0,GOOG,Call,4.57,0.36,4.4,5.3,38.0,171.0,0.3245,0.0124,0.2028,-0.26761,0.94421,0.13335,2/17/2017,828.070007,0.05749486700000001,0.13197269238044598
74,727,17-Mar-17,880.0,GOOG,Call,0.55,-0.02,0.3,0.7,2.0,1187.0,0.07995,0.00444,0.050460000000000005,-0.11112,0.29767,0.1221,2/17/2017,828.070007,0.076659822,0.12493062596654393
75,732,24-Mar-17,850.0,GOOG,Call,4.7,0.42,4.4,5.2,5.0,212.0,0.24819,0.01248,0.19632,-0.16488,0.7477199999999999,0.11668,2/17/2017,828.070007,0.095824778,0.11611731275655751
76,738,3-Mar-17,787.5,GOOG,Put,0.68,-0.81,0.45,0.8,2.0,18.0,-0.064,0.00447,-0.01977,-0.14087,0.1627,0.16792,2/17/2017,828.070007,0.038329911,0.1683247064066625
77,744,3-Mar-17,807.5,GOOG,Put,2.05,-6.95,1.55,2.15,15.0,4.0,-0.14995999999999998,0.01122,-0.04405,-0.18155,0.38676,0.13626,2/17/2017,828.070007,0.038329911,0.14089472565200686
78,756,10-Mar-17,785.0,GOOG,Put,1.25,-0.25,0.85,1.3,12.0,19.0,-0.08087000000000001,0.00457,-0.03331,-0.13668,0.46037,0.16372,2/17/2017,828.070007,0.05749486700000001,0.167204072472931
79,761,10-Mar-17,797.5,GOOG,Put,1.97,-2.18,1.65,2.25,12.0,5.0,-0.16888,0.00745,-0.07593,-0.21771,0.4755,0.14529,2/17/2017,828.070007,0.05749486700000001,0.14862472724101616
80,763,10-Mar-17,802.5,GOOG,Put,2.69,-15.71,2.15,2.85,10.0,2.0,-0.12578,0.00866,-0.054679999999999986,-0.12022,0.45852,0.14879,2/17/2017,828.070007,0.05749486700000001,0.14712687362957697
81,765,10-Mar-17,810.0,GOOG,Put,3.81,-2.29,3.3,4.1,1.0,117.0,-0.21708,0.01192,-0.08892,-0.19676,0.5724,0.14086,2/17/2017,828.070007,0.05749486700000001,0.13905563942438748
82,768,10-Mar-17,827.5,GOOG,Put,10.5,-3.82,8.7,10.0,1.0,4.0,-0.46478,0.02017,-0.16205,-0.20315,0.76748,0.14573,2/17/2017,828.070007,0.05749486700000001,0.1449883859443537
83,771,17-Mar-17,760.0,GOOG,Put,0.75,-0.24,0.75,0.9,11.0,540.0,-0.04683,0.0022,-0.02878,-0.08201,0.21839,0.19035,2/17/2017,828.070007,0.076659822,0.18709870430361217
84,776,17-Mar-17,785.0,GOOG,Put,1.75,-0.66,1.55,2.1,21.0,445.0,-0.11654,0.005,-0.06763999999999999,-0.14414000000000002,0.5303100000000001,0.15743,2/17/2017,828.070007,0.076659822,0.15935836719761218
85,780,17-Mar-17,805.0,GOOG,Put,4.62,-1.08,3.9,4.8,20.0,452.0,-0.23831,0.008759999999999999,-0.12653,-0.22166,0.8342299999999999,0.14627,2/17/2017,828.070007,0.076659822,0.15097836402903664
86,783,17-Mar-17,820.0,GOOG,Put,8.48,-3.42,7.7,8.5,25.0,246.0,-0.38703,0.01078,-0.21236,-0.25127,0.86918,0.1387,2/17/2017,828.070007,0.076659822,0.1413274112189822
87,787,17-Mar-17,840.0,GOOG,Put,18.66,-3.04,17.2,19.1,16.0,35.0,-0.59951,0.01088,-0.2899,-0.23852,0.91095,0.14319,2/17/2017,828.070007,0.076659822,0.1418832554007723
88,790,24-Mar-17,760.0,GOOG,Put,1.2,-0.2,0.9,1.2,7.0,31.0,-0.10017,0.00299,-0.07237,-0.16116,0.5886600000000001,0.18071,2/17/2017,828.070007,0.095824778,0.18533376248868752
89,797,24-Mar-17,800.0,GOOG,Put,4.8,-1.2,4.1,4.9,4.0,55.0,-0.1902,0.00775,-0.13667,-0.14624,0.61177,0.15533,2/17/2017,828.070007,0.095824778,0.15411081567205692
90,803,21-Apr-17,785.0,GOOG,Call,49.35,2.15,49.3,51.8,6.0,9.0,0.93122,0.00387,1.24403,-0.15402000000000002,0.6784600000000001,0.11558,2/17/2017,828.070007,0.1724846,0.11796220065951264
91,807,21-Apr-17,815.0,GOOG,Call,28.59,1.44,27.6,29.1,10.0,60.0,0.6633600000000001,0.00757,0.89859,-0.24269,1.26328,0.13657,2/17/2017,828.070007,0.1724846,0.1377259900852397
92,824,21-Apr-17,775.0,GOOG,Put,5.3,-2.18,4.8,5.1,12.0,91.0,-0.14864000000000002,0.00402,-0.19878,-0.10684,0.7721899999999999,0.17468,2/17/2017,828.070007,0.1724846,0.1786442728180299
93,843,16-Jun-17,815.0,GOOG,Call,40.5,2.1,39.4,41.4,2.0,111.0,0.67611,0.00617,1.71215,-0.18424,1.69197,0.15087,2/17/2017,828.070007,0.325804244,0.15470832363204046
94,848,16-Jun-17,840.0,GOOG,Call,26.3,0.3,26.1,27.3,40.0,239.0,0.5226,0.00589,1.33156,-0.19634,1.86279,0.15109,2/17/2017,828.070007,0.325804244,0.1489408040252728
95,856,16-Jun-17,895.0,GOOG,Call,8.7,0.08,8.1,9.2,1.0,62.0,0.25156,0.00449,0.65652,-0.13951,1.45595,0.15109,2/17/2017,828.070007,0.325804244,0.1485101555675871
96,863,16-Jun-17,810.0,GOOG,Put,23.9,-1.06,22.4,23.9,13.0,371.0,-0.36802,0.00433,-0.82975,-0.13260999999999998,1.74823,0.18798,2/17/2017,828.070007,0.325804244,0.19067335589137815
97,876,15-Sep-17,870.0,GOOG,Call,28.4,2.2,26.5,28.5,3.0,70.0,0.43987,0.00445,1.96464,-0.14909,2.67126,0.15533,2/17/2017,828.070007,0.574948665,0.15918101613645652
98,877,15-Sep-17,875.0,GOOG,Call,26.38,1.46,24.5,26.6,2.0,13.0,0.42274,0.00429,1.88673,-0.15015,2.6962900000000003,0.15924000000000002,2/17/2017,828.070007,0.574948665,0.15820792186777052
99,893,15-Sep-17,860.0,GOOG,Put,60.5,-1.9,57.8,61.3,1.0,11.0,-0.54861,0.00404,-1.79673,-0.07658,2.49795,0.20761,2/17/2017,828.070007,0.574948665,0.203412006584433
100,895,15-Sep-17,875.0,GOOG,Put,69.87,-7.23,66.8,69.9,2.0,4.0,-0.5916899999999999,0.00373,-1.82621,-0.07812000000000001,2.48351,0.2011,2/17/2017,828.070007,0.574948665,0.20522630538178288
101,910,19-Jan-18,820.0,GOOG,Put,55.3,-1.9,53.0,56.1,3.0,190.0,-0.39876,0.00228,-2.29624,-0.09158,2.92391,0.22263,2/17/2017,828.070007,0.919917864,0.2237080685575249
102,937,24-Feb-17,845.0,GOOGL,Call,5.1,0.3,5.1,5.4,689.0,474.0,0.60114,0.04357,0.09677,-0.36954,0.44712,0.0879,2/17/2017,846.5499880000001,0.019164956,0.08565813852033262
103,942,24-Feb-17,857.5,GOOGL,Call,0.97,-0.23,0.9,1.2,95.0,99.0,0.23097,0.02316,0.03727,-0.37046,0.31859,0.08879,2/17/2017,846.5499880000001,0.019164956,0.09208087753316427
104,946,24-Feb-17,867.5,GOOGL,Call,0.24,-0.77,0.1,0.45,6.0,34.0,0.07025,0.00999,0.01139,-0.15582,0.14293,0.1021,2/17/2017,846.5499880000001,0.019164956,0.10318138903576339
105,954,24-Feb-17,820.0,GOOGL,Put,0.3,-0.55,0.3,0.4,72.0,308.0,-0.07871,0.0075099999999999984,-0.01224,-0.24521,0.2124,0.13587,2/17/2017,846.5499880000001,0.019164956,0.13869395985547414
106,956,24-Feb-17,825.0,GOOGL,Put,0.59,-0.78,0.4,0.6,163.0,260.0,-0.06155,0.00834,-0.00961,-0.14045,0.11909000000000003,0.13260999999999998,2/17/2017,846.5499880000001,0.019164956,0.1367693264691432
107,960,24-Feb-17,835.0,GOOGL,Put,1.4,-2.05,1.1,1.5,252.0,115.0,-0.20844,0.01947,-0.03147,-0.34652,0.29131,0.11668,2/17/2017,846.5499880000001,0.019164956,0.11672213715126192
108,961,24-Feb-17,837.5,GOOGL,Put,1.8,-2.12,1.55,1.95,111.0,129.0,-0.20112,0.024880000000000003,-0.0302,-0.25361,0.28945,0.11668,2/17/2017,846.5499880000001,0.019164956,0.11281219905223507
109,963,24-Feb-17,842.5,GOOGL,Put,3.5,-2.7,2.8,3.4,65.0,46.0,-0.34884,0.03159,-0.04871,-0.32391,0.44426,0.12059,2/17/2017,846.5499880000001,0.019164956,0.11732798316222326
110,966,24-Feb-17,850.0,GOOGL,Put,7.1,-3.9,6.3,7.1,89.0,116.0,-0.58665,0.03166,-0.07200000000000001,-0.35194000000000003,0.46203,0.12056,2/17/2017,846.5499880000001,0.019164956,0.11727780499893702
111,967,24-Feb-17,852.5,GOOGL,Put,8.6,-3.76,7.8,8.8,16.0,41.0,-0.6535,0.02856,-0.08093,-0.34983000000000003,0.4636,0.11844,2/17/2017,846.5499880000001,0.019164956,0.11597352868470565
112,975,3-Mar-17,820.0,GOOGL,Call,28.5,5.05,27.3,28.5,4.0,52.0,1.0,0.0,0.31326,-0.12532,0.0,0.13326,2/17/2017,846.5499880000001,0.038329911,0.1313082013061893
113,982,3-Mar-17,840.0,GOOGL,Call,11.15,1.0,11.2,12.1,86.0,177.0,0.6662899999999999,0.0193,0.21198000000000006,-0.36802,0.62252,0.10214,2/17/2017,846.5499880000001,0.038329911,0.1023303072252074
114,995,3-Mar-17,867.5,GOOGL,Call,1.47,0.13,1.15,1.5,2.0,108.0,0.19706,0.01278,0.0635,-0.27053,0.46256,0.11668,2/17/2017,846.5499880000001,0.038329911,0.11415163928797255
115,998,10-Mar-17,867.5,GOOGL,Call,2.85,0.16,2.45,2.9,40.0,15.0,0.25117,0.01231,0.12112,-0.26817,0.5656399999999999,0.11668,2/17/2017,846.5499880000001,0.05749486700000001,0.11721629818478724
116,999,3-Mar-17,870.0,GOOGL,Call,1.19,0.54,0.9,1.4,2.0,70.0,0.16676,0.01143,0.05379,-0.24176,0.46662,0.11735,2/17/2017,846.5499880000001,0.038329911,0.11560599777725171
117,1001,3-Mar-17,875.0,GOOGL,Call,0.83,0.04,0.5,1.0,2.0,55.0,0.09827,0.00859,0.03187,-0.16517,0.33798,0.12482,2/17/2017,846.5499880000001,0.038329911,0.12066298201977746
118,1011,10-Mar-17,855.0,GOOGL,Call,6.35,0.7,5.8,6.4,14.0,225.0,0.38647,0.0193,0.18675,-0.25892,0.82414,0.11672,2/17/2017,846.5499880000001,0.05749486700000001,0.11598152080699485
119,1014,10-Mar-17,875.0,GOOGL,Call,1.64,0.34,1.35,1.8,4.0,1.0,0.17620999999999998,0.00962,0.08517000000000001,-0.20954,0.5806899999999999,0.11845,2/17/2017,846.5499880000001,0.05749486700000001,0.11787591195167436
120,1015,10-Mar-17,880.0,GOOGL,Call,1.18,-0.22,0.9,1.45,11.0,3.0,0.14443,0.008020000000000001,0.06982000000000001,-0.19402,0.58482,0.11671,2/17/2017,846.5499880000001,0.05749486700000001,0.12051010632473039
121,1027,17-Mar-17,820.0,GOOGL,Call,30.15,1.85,30.3,31.4,69.0,732.0,0.92842,0.006659999999999999,0.57919,-0.17748,0.4984,0.11112,2/17/2017,846.5499880000001,0.076659822,0.11103039487332485
122,1028,17-Mar-17,825.0,GOOGL,Call,26.29,1.87,26.2,27.3,27.0,543.0,0.8132,0.00977,0.5072,-0.26217,0.54961,0.11845,2/17/2017,846.5499880000001,0.076659822,0.11638400331860625
123,1033,17-Mar-17,850.0,GOOGL,Call,10.3,0.75,10.0,10.8,276.0,1340.0,0.50451,0.01344,0.31975,-0.32135,0.9165,0.11668,2/17/2017,846.5499880000001,0.076659822,0.11788665642956897
